Cell,Number,Slice,Date,Sample,donor_id,Mouse date of birth,Mouse age,Mouse genotype,Targeted layer,Inferred layer,Cre,Exon reads,Intron reads,Intergenic reads,Sequencing batch,Number of genes detected,RNA family,BICCN_cluster_label,RNA type confidence,RNA type top-3,ALMVISp top-3,Length (bp),Yield (pgµl),User,Hold Time (min),Soma depth (µm),Soma depth (4x),Cortical thickness (4x),Cortical thickness (µm),Traced,Exclusion reasons,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (MOhm),Latency (ms),Latency @ +20pA current (ms),Max number of APs,Membrane time constant (ms),Rebound (mV),Rebound number of APs,Resting membrane potential (mV),Rheobase (pA),Sag area (mV*s),Sag ratio,Sag time (s),Spike frequency adaptation,Upstroke-to-downstroke ratio,Wildness,BICCN_ontology_term_id,BICCN_subclass_label,disease_ontology_term_id,assay_ontology_term_id,tissue_ontology_term_id,cell_type_ontology_term_id,development_stage_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,is_primary_data,organism_ontology_term_id,suspension_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage
20190718_sample_5,1094,20190718_slice_5,2019-07-18,Sample 5,mouse_TQLOA,2019-02-28,140,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,806459,673897,95043,9,9014,Vip,Vip Gpc3,0.89,"Vip Gpc3 (88.6%), Vip Chat_1 (10.7%)",Vip Gpc3 Slc18a3 (98.0%),1864.0,141.1,Fede,25.0,1102.7,408.4,619.8,1710.648,y,nan,0.8921210491806923,89.58650752902031,0.6825317903611711,0.9822646617230888,0.11989776285433584,-38.573462516069405,1.12000000000001,0.0,-10.698135942220688,0.0,0.0035254202039483587,1.446194225721786,1.127972984412941,0.32653582750841,561.7291954904794,45.11999999999999,19.280000000000005,18,9.853364458442435,1.7317857065930369,0,-56.47384849339723,20.0,0.0,1.0260313327027106,0.0,0.6363636363636364,2.295000701569996,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000070,na,PATO:0000383,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,20 weeks
20190718_sample_6,1095,20190718_slice_6,2019-07-18,Sample 6,mouse_TQLOA,2019-02-28,140,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP+,793490,661263,97856,9,8988,Vip,Vip Mybpc1_2,0.85,"Vip Mybpc1_2 (85.1%), Vip Sncg (10.0%)","Vip Crispld2 Htr2c (81.0%), Vip Rspo1 Itga4 (19.0%)",2160.0,122.45,Fede,25.0,97.1,34.1,565.9,1561.884,nan,nan,4.810416505001716,99.56033527851105,0.6099250516699898,0.9931519165090176,0.3057631005859898,-40.058128535747535,0.920000000000004,0.0,-4.556030035018921,0.0,0.002728342266845862,1.3823529411764692,1.1717718752945816,0.34858127508639525,696.4556400726237,31.960000000000008,15.240000000000006,27,12.183172079448097,3.5045201629598988,0,-59.333294954895976,20.0,0.0,1.0523692367834878,0.0,0.625,2.137105778177854,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000070,na,PATO:0000383,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,20 weeks
20190718_sample_7,1096,20190718_slice_7,2019-07-18,Sample 7,mouse_TQLOA,2019-02-28,140,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP+,1082086,1282143,160492,9,11055,Vip,Vip Serpinf1_2,0.97,Vip Serpinf1_2 (96.9%),Serpinf1 Clrn1 (100.0%),2122.0,196.2,Fede,25.0,1283.8,464.2,548.7,1514.412,nan,nan,2.2496284153692576,84.26112309098244,0.6421542898818582,1.0044082342704206,0.1906320111779381,-28.814863413572308,1.0399999999999854,0.0,-12.58060336112976,0.5371819960861053,0.0021475727135238385,2.7526427061310748,1.2622025490406892,0.2485027428626477,401.9247537354628,47.84,26.80000000000002,18,11.203948289975095,2.2854432444225594,0,-62.40494249463082,40.0,0.0,1.0495337743315072,0.0,0.8,2.314973853494669,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000070,na,PATO:0000383,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,20 weeks
20190718_sample_8,1097,20190718_slice_8,2019-07-18,Sample 8,mouse_TQLOA,2019-02-28,140,Vip-IRES-Cre/wt; Ai9/wt,5,2/3,VIP+,1029987,1000291,145571,9,10256,Vip,Vip Chat_1,0.9,"Vip Chat_1 (89.6%), Vip Mybpc1_3 (8.9%)",Vip Ptprt Pkp2 (100.0%),2030.0,171.32,Fede,25.0,426.6,152.8,541.4,1494.264,y,nan,1.1546311920929289,89.62847292423248,0.5952756300101314,0.9995076674030408,0.15982805774939748,-37.31353953480721,1.160000000000022,0.0,-3.8867183029651637,0.5366430260047281,0.00332613858784893,1.7766497461928887,1.4777921139775774,0.347029041676549,382.83383185664826,90.08000000000004,35.20000000000001,22,11.620108907148351,0.9671484395309164,0,-68.30142360925674,40.0,0.0,1.0203604157390145,0.0,0.8333333333333334,2.659663689799423,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000070,na,PATO:0000383,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,20 weeks
20190718_sample_9,1098,20190718_slice_9,2019-07-18,Sample 9,mouse_TQLOA,2019-02-28,140,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP+,1012360,527861,140745,9,9756,Vip,Vip Mybpc1_3,0.98,Vip Mybpc1_3 (97.7%),Vip Lect1 Oxtr (98.0%),1757.0,125.83,Fede,25.0,1420.2,525.7,550.7,1519.932,y,nan,1.6099973355904973,92.81560406088829,0.762145708654687,0.9805007409008554,0.18114338012951506,-42.089749127626426,0.8799999999999919,0.0,-6.225407123565674,0.0,0.0010431210821511046,1.1773255813953487,1.0506641051516057,0.22270654206587928,436.9866851158441,30.120000000000008,18.04,29,10.945395162539942,7.902272778159585,3,-56.89669307619333,20.0,0.0,1.0600558844024879,0.0,0.7058823529411765,2.076386636054386,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000070,na,PATO:0000383,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,20 weeks
20190719_sample_1,1099,20190719_slice_1,2019-07-19,Sample 1,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,6,6,SLC17a8+,1711147,2313554,205907,9,10861,CT,L6 CT Cpa6,0.98,L6 CT Cpa6 (97.9%),L6 CT ALM Cpa6 (98.0%),2216.0,525.75,Fede,30.0,1411.6,508.3,587.3,1620.9479999999999,y,nan,3.706712497172517,89.00845423340797,0.8390553099561261,0.9725455824725976,0.2898904434813901,-44.8986291885376,1.7199999999999993,0.0,-5.512766540050507,0.0,0.0017381723774138815,1.308333333333334,1.1286582559925813,0.2117724582418157,241.59180355692902,41.560000000000024,17.48000000000001,16,12.553095331256767,1.7753903232445296,0,-61.62276027500629,40.0,29.696248663663866,1.1086247006814252,0.28604,0.7777777777777778,3.4039478270857657,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190719_sample_2,1100,20190719_slice_1,2019-07-19,Sample 2,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8+,3586996,92192,133040,9,7710,IT,L4/5 IT_1,0.86,"L4/5 IT_1 (86.4%), L4/5 IT_2 (10.1%)",L4 IT VISp Rspo1 (100.0%),2587.0,96.51,Fede,15.0,492.2,178.6,587.3,1620.9479999999999,y,nan,3.550891985286509,89.76919949054718,0.5385339115604006,1.0122015976453325,0.2632932374625361,-33.487983047962196,1.5600000000000058,0.0,-0.7015317678451538,0.6418315357639119,0.009813952747846362,1.370165745856356,1.2666166567296722,0.5366451157341292,182.9052040825286,68.04000000000002,37.31999999999999,18,7.762710869408318,0.0,0,-69.16633153855801,100.0,0.0,1.106932029333862,0.0,1.0,4.328880994153711,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190719_sample_4,1101,20190719_slice_2,2019-07-19,Sample 4,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8+,726154,808448,101840,9,10038,IT,L4/5 IT_1,0.93,"L4/5 IT_1 (93.3%), L4/5 IT_2 (6.4%)","L4 IT VISp Rspo1 (92.0%), L5 IT ALM Pld5 (8.0%)",2188.0,174.85,Fede,25.0,484.1,178.2,581.7,1605.4920000000002,nan,nan,4.336307011539232,93.31005066633223,0.6554669238788396,0.9994926173227668,0.2793463037629549,-31.788986176252365,1.6400000000000303,0.0,-4.236668348312378,0.5655172413793104,0.0028785743992288115,2.8829113924050667,1.6012432382567017,0.27263160136855064,111.15796149522065,177.40000000000003,83.00000000000001,16,8.86229072999048,0.0,0,-67.90196232944727,105.0,0.0,1.072226761467949,0.0,0.7777777777777778,5.141385217376466,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190719_sample_5,1102,20190719_slice_3,2019-07-19,Sample 5,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8+,1436279,1534511,193834,9,11258,IT,L4/5 IT_2,0.9,"L4/5 IT_2 (89.6%), L5 IT_1 (8.1%)","L5 IT ALM Lypd1 Gpr88 (54.0%), L5 IT ALM Cbln4 Fezf2 (30.0%), L4 IT VISp Rspo1 (11.0%)",2001.0,318.83,Fede,22.0,579.4,214.4,559.1,1543.116,y,nan,2.1849003373723033,92.21085160970688,0.7291211345268642,0.9967701070314644,0.2077741794649457,-32.87683054804802,1.7199999999999993,0.0,-3.4069791436195374,0.4421988682295877,0.0015881446635277665,2.1877394636015315,1.248304413078299,0.21721787650196706,195.64587497214484,135.0,77.28000000000002,18,17.714127565126336,0.4201307898904503,0,-71.1644169896841,80.0,0.0,1.0902535045294175,0.0,0.8,5.22179250594506,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190719_sample_6,1103,20190719_slice_4,2019-07-19,Sample 6,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,6,SLC17a8+,1850163,2059766,298569,9,9295,IT,L5 IT_3,0.93,"L5 IT_3 (92.9%), L5 IT_1 (5.0%)",L5 IT VISp Col27a1 (100.0%),1983.0,256.35,Fede,20.0,1120.6,405.9,532.8,1470.5279999999998,y,nan,6.072045595214522,89.89058434963226,0.8843809730266831,0.9826802781038116,0.3298676516734569,-34.00758281350136,1.5600000000000058,0.0,-3.318674862384796,0.62771285475793,0.0026547499331372013,1.04565868263473,1.0266346213437558,0.2664612596962032,99.67110332970816,96.2,37.36000000000001,17,8.622645687547704,0.545428233134821,0,-59.88797152116896,115.99999999999996,0.0,1.0756967894397806,0.0,1.0,4.535909446990023,0.0,ILX:0770157,L5 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190719_sample_9,1104,20190719_slice_7,2019-07-19,Sample 9,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,2/3,SLC17a8+,4469092,129787,193792,9,8354,IT,L4/5 IT_1,0.58,"L4/5 IT_1 (58.1%), L4/5 IT_2 (40.4%)",L4 IT VISp Rspo1 (98.0%),1736.0,195.9,Fede,10.0,406.6,147.7,605.2,1670.352,y,nan,3.027887067233112,92.3454612493515,0.6937808653815357,1.0025537757742105,0.2293195080101036,-31.46537393331528,1.5600000000000058,0.0,-2.677038311958313,0.4721407624633436,0.0028364121818940328,2.0580204778157034,1.3985968506005828,0.28951394938434577,195.3040180594794,215.56,76.56000000000002,18,11.657784929661476,0.0,0,-64.08631618469954,60.0,38.881056957095865,1.0941072583610556,0.39504,0.6363636363636364,4.636247662443692,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190719_sample_10,1105,20190719_slice_8,2019-07-19,Sample 10,mouse_ZNFEK,2019-05-30,50,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8+,909984,961181,130257,9,10307,IT,L5 IT_1,0.72,"L5 IT_1 (72.3%), L4/5 IT_2 (21.1%), L6 CT Pou3f2 (2.6%)","L5 IT ALM Cbln4 Fezf2 (51.0%), L5 IT ALM Lypd1 Gpr88 (29.0%), L5 IT ALM Tmem163 Arhgap25 (16.0%)",1581.0,402.05,Fede,12.0,704.3,257.5,583.5,1610.46,y,nan,4.601497698952875,88.61547335982323,0.9280535043633672,0.9888848120547654,0.29377211529954617,-36.736991256475456,1.7999999999999958,0.0,-2.3439042270183563,0.2661361626878868,0.0010267757412916224,1.3972257250945774,1.096505538181811,0.1722250845485431,171.23786630854013,80.68,40.64000000000001,18,11.215731926456103,1.1453296233070915,0,-56.976948893815276,60.0,0.0,1.0153169145310592,0.0,0.8888888888888888,4.8462917174701845,0.0,ILX:0770157,L5 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,7 weeks
20190722_sample_1,1106,20190722_slice_1,2019-07-22,Sample 1,mouse_DMKCA,2019-05-22,61,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,2937124,3667039,348419,9,13211,CT,L6b Shisa6_2,1.0,L6b Shisa6_2 (99.6%),L6b VISp Mup5 (100.0%),2423.0,187.58,Fede,15.0,1273.6,462.8,512.7,1415.0520000000001,y,nan,2.738397564707444,92.4963504076004,0.9177913601521652,0.9766062279966632,0.2189068682154188,-33.16799178719521,2.0799999999999708,0.0,-10.530743747949598,0.24233584780886916,0.006098079251435465,1.20617816091954,1.1320582350719692,0.3287374660779919,163.59675513704622,544.6800000000002,76.76000000000002,11,14.3161693952244,0.6225760188260665,0,-69.60475263148547,105.88235294117645,0.0,1.0352260835541147,0.0,0.5714285714285714,5.5958630469171,0.0,ILX:0770163,L6b neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000052,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,8 weeks
20190722_sample_6,1107,20190722_slice_6,2019-07-22,Sample 6,mouse_DMKCA,2019-05-22,61,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,1225806,1326366,166513,9,10214,CT,L6b Shisa6_2,0.63,"L6b Shisa6_2 (63.4%), L6b Shisa6_1 (31.3%), L6b Ror1 (4.0%)","L6b VISp Mup5 (85.0%), L6b ALM Olfr111 Spon1 (13.0%)",2142.0,221.22,Fede,15.0,1260.3,454.9,492.1,1358.1960000000001,y,nan,12.870422312370357,100.72198882699013,0.9247633092543892,0.985606128306742,0.577813988016573,-41.26935824751854,1.6400000000000026,0.0,-1.6833916306495669,0.206290471785384,0.005417101728534995,1.2068965517241377,1.1199100684229206,0.4380388932435266,138.3935588556859,121.88,30.64,21,3.894185235490117,0.2507723174665273,0,-78.25964131355286,160.0,0.0,1.0501454208797738,0.0,0.5384615384615384,4.013657687552155,0.0,ILX:0770163,L6b neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000052,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,8 weeks
20190722_sample_7,1108,20190722_slice_7,2019-07-22,Sample 7,mouse_DMKCA,2019-05-22,61,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,66218,34585,40511,9,4230,low quality,nan,,nan,nan,1531.0,66.47,Fede,15.0,1168.0,423.7,467.6,1290.576,y,nan,1.0856599076874207,88.79674971103668,0.8782650424754822,0.9860277461766376,0.1334552214744148,-37.78605163097381,1.7999999999999958,0.0,-4.743475466966629,0.2271914132379249,0.0081261812246617,1.3389544688026982,1.0951377767096424,0.4251672697378467,272.0787520160278,87.60000000000002,43.64000000000002,14,9.396132969083887,0.6897572025128085,0,-73.63691831529141,60.0,0.0,1.0169095944529056,0.0,0.5555555555555556,4.577248055167791,0.0,nan,nan,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000003,MmusDv:0000052,na,PATO:0000384,True,NCBITaxon:10090,cell,native cell,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,8 weeks
20190722_sample_8,1109,20190722_slice_8,2019-07-22,Sample 8,mouse_DMKCA,2019-05-22,61,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,45596,26732,18184,9,3434,low quality,nan,,nan,nan,1616.0,74.0,Fede,15.0,1331.8,483.6,536.6,1481.016,nan,nan,0.9095139921825268,93.12743321061134,0.9333018462877162,0.9832645963524896,0.1181386677587007,-32.553799450397484,1.8000000000000238,0.0,-8.664626628160478,0.29922279792746154,0.002618390046775064,1.2212230215827338,1.0948817324102056,0.2245139833659728,192.71964981655282,246.84000000000003,74.56000000000002,12,14.195434527131553,0.5989884525640861,0,-66.64318379163743,100.0,0.0,1.0393056807806058,0.0,0.7142857142857143,5.031193687052504,0.0,nan,nan,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000003,MmusDv:0000052,na,PATO:0000384,True,NCBITaxon:10090,cell,native cell,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,8 weeks
20190724_sample_1,1110,20190724_slice_1,2019-07-24,Sample 1,mouse_FRXJE,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,5,6,VIP+,641131,587524,72681,9,7149,Vip,Vip Serpinf1_1,0.89,"Vip Serpinf1_1 (89.3%), Vip Chat_1 (4.9%), Vip Htr1f (1.3%)",Vip Lmo1 Fam159b (99.0%),1949.0,160.85,Fede,25.0,1109.8,415.7,549.7,1517.172,nan,nan,1.8943975577188636,93.024343252182,0.7783721484864411,0.9836263243624078,0.1847052476519695,-43.4216633439064,1.2800000000000034,0.0,-8.470628410577772,0.0,0.0011077046475085964,1.3662420382165592,1.062901516262547,0.2003629421070484,479.1431618233522,267.0,34.72,22,17.349819173676472,2.7876401946755465,0,-67.66507312953472,20.0,0.0,1.0290331618636237,0.0,0.8333333333333334,2.7578622633208125,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
20190724_sample_2,1111,20190724_slice_2,2019-07-24,Sample 2,mouse_FRXJE,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP+,192753,20957,27193,9,6729,CT,L6 CT Pou3f2,0.81,"L6 CT Pou3f2 (80.6%), L6 CT Cpa6 (11.0%), L6 CT Kit_1 (4.9%)","L6 CT ALM Nxph2 Sla (87.0%), L6 CT ALM Cpa6 (11.0%)",1577.0,144.03,Fede,25.0,1344.0,484.7,543.2,1499.2320000000002,y,nan,2.088108842408517,96.74275293946266,0.8329292043380105,0.9742518195046316,0.19696594358411848,-43.50031167268753,1.5600000000000058,0.0,0.3201253712177277,0.0,0.0029773762084909627,1.4972477064220175,1.1345677779645384,0.25709166623398105,179.1010554370781,19.48,13.120000000000005,14,7.854550615271788,1.0325592202003049,0,-57.77334496378898,60.0,0.0,1.073551454562944,0.0,0.75,3.6685767374531086,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
20190724_sample_4,1112,20190724_slice_4,2019-07-24,Sample 4,mouse_FRXJE,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,458540,27535,31784,9,7356,Vip,Vip Gpc3,1.0,Vip Gpc3 (99.6%),"Vip Arhgap36 Hmcn1 (89.0%), Vip Gpc3 Slc18a3 (11.0%)",1750.0,181.47,Fede,25.0,758.5,275.0,551.8,1522.9679999999998,nan,nan,0.5298427230400315,96.42738848924637,0.7653766870590882,0.9911495460605719,0.09001311507990647,-35.165034234523766,1.0399999999999854,0.0,-10.725386440753935,0.0,0.0007908133072407058,1.283400809716597,1.0568683541192476,0.19471955862609355,291.43248534947634,225.96,46.32,29,6.3646207987245145,0.6320612330791562,0,-65.03442497253418,3.333333333333322,0.0,1.007372442358068,0.0,0.8125,2.5483231432351574,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
20190724_sample_5,1113,20190724_slice_5,2019-07-24,Sample 5,mouse_FRXJE,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,5,2/3,VIP+,48631,12299,16516,9,7151,Vip,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (99.6%),Vip Crispld2 Htr2c (99.0%),1745.0,137.56,Fede,25.0,250.8,88.6,589.6,1627.296,nan,nan,2.5608164431157108,80.2815407514572,0.7746792512103879,0.9835537119643776,0.2541502633289985,-35.38793697953224,0.8799999999999919,0.0,-5.399703979492188,0.4175984198220827,0.001509008659637652,1.3285714285714263,1.0579705052287791,0.2757590330208177,422.12084894130624,36.040000000000006,15.240000000000006,30,9.984854642784967,16.649798919142107,4,-51.0179890267551,20.0,52.87595561102004,1.0742741038089312,0.4297600000000001,0.6666666666666666,2.052337325882904,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
20190724_sample_6,1114,20190724_slice_6,2019-07-24,Sample 6,mouse_FRXJE,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,1134052,34536,50001,9,5535,IT,L5 IT_1,0.85,"L5 IT_1 (85.1%), L6 CT Grp (3.3%), L4/5 IT_2 (2.7%)","L5 IT VISp Batf3 (59.0%), L5 IT ALM Cpa6 Gpr88 (27.0%), L5 IT VISp Hsd11b1 Endou (7.0%)",1502.0,92.69,Fede,25.0,968.9,350.2,608.1,1678.356,nan,nan,0.9383037709132532,94.42338347434998,0.7557413467094203,0.9915579009799406,0.12799162213832982,-36.10284626483917,0.9600000000000164,0.0,-10.452222079038618,0.0,0.0008131817643074861,1.5092592592592595,1.0762773975769788,0.20990466148073894,276.1494254469871,47.16000000000001,23.84,33,4.381728014318873,0.5665058171854014,0,-69.5905523777008,40.0,0.0,1.020337833467598,0.0,0.7368421052631579,2.358416004208476,0.0,ILX:0770157,L5 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
20190724_sample_9,1115,20190724_slice_9,2019-07-24,Sample 9,mouse_FRXJE,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,5,2/3,VIP+,711997,489823,63521,9,7367,Vip,Vip Htr1f,0.56,"Vip Htr1f (56.4%), Vip Mybpc1_2 (21.3%), Vip Chat_2 (8.9%)","Vip Pygm C1ql1 (40.0%), Vip Rspo4 Rxfp1 Chat (34.0%), Vip Chat Htr1f (19.0%)",1829.0,89.93,Fede,25.0,260.3,95.8,506.0,1396.56,nan,nan,3.7236885986982613,87.80234307050705,0.8592765075966452,0.9927385743407176,0.2834624731037693,-37.3249426484108,0.7600000000000107,0.0,-10.636094957590103,0.0,0.001327976476319725,1.2749003984063758,1.0382842154517298,0.2634184463077019,349.74296630670625,32.0,19.040000000000006,32,9.743809738226524,3.2674615927300934,0,-60.56139124855399,40.0,0.0,1.0576319743992944,0.0,0.7222222222222222,2.1170898130883704,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
20190724_sample_10,1116,20190724_slice_10,2019-07-24,Sample 10,mouse_WJLBM,2019-06-04,50,Vip-IRES-Cre/wt; Ai9/wt,5,6,VIP+,670739,703516,69239,9,3553,Vip,Vip Mybpc1_2,0.33,"Vip Mybpc1_2 (33.0%), Vip Gpc3 (21.0%), Vip Mybpc1_1 (13.3%)",Vip Gpc3 Slc18a3 (100.0%),1540.0,57.18,Fede,25.0,1204.2,437.0,575.6,1588.656,nan,nan,1.3821775933039744,89.20169621706009,0.8184910605397473,0.9866382330967229,0.1634628530114267,-32.87097066640854,0.9599999999999886,0.0,-14.345038682222366,0.0,0.0011516409664198528,1.3883299798792756,1.0590074929418136,0.22979563910987566,260.0835506220659,68.76000000000002,34.52,28,4.6427494949208645,2.548957351592577,0,-67.51831093281507,40.0,0.0,1.0331326817993582,0.0,0.75,2.2202775190753896,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000051,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,7 weeks
